#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CD274	CD3D	9606.ENSP00000370989	9606.ENSP00000300692	0	0	0	0	0.060	0	0.500	0	0.510
CD274	HLA-DQA1	9606.ENSP00000370989	9606.ENSP00000339398	0	0	0	0	0.056	0	0.500	0	0.508
CD274	HLA-DQA2	9606.ENSP00000370989	9606.ENSP00000364076	0	0	0	0	0.067	0	0.500	0	0.513
CD274	HLA-DQB2	9606.ENSP00000370989	9606.ENSP00000396330	0	0	0	0	0.077	0	0.500	0	0.519
CD274	HLA-DPA1	9606.ENSP00000370989	9606.ENSP00000393566	0	0	0	0	0.081	0	0.500	0	0.521
CD274	HLA-DRA	9606.ENSP00000370989	9606.ENSP00000378786	0	0	0	0	0.080	0	0.500	0	0.520
CD274	CD3G	9606.ENSP00000370989	9606.ENSP00000431445	0	0	0	0	0.065	0	0.500	0	0.513
CD274	CTLA4	9606.ENSP00000370989	9606.ENSP00000497102	0	0	0	0	0.091	0.405	0	0	0.436
CD300E	FCN1	9606.ENSP00000376395	9606.ENSP00000360871	0	0	0	0	0.479	0	0	0	0.479
CD38	TNFRSF17	9606.ENSP00000226279	9606.ENSP00000053243	0	0	0	0	0.428	0	0	0	0.428
CD38	MZB1	9606.ENSP00000226279	9606.ENSP00000303920	0	0	0	0	0.478	0	0	0	0.478
CD3D	CD4	9606.ENSP00000300692	9606.ENSP00000011653	0	0	0	0	0.307	0.066	0.900	0	0.929
CD3D	KLRB1	9606.ENSP00000300692	9606.ENSP00000229402	0	0	0	0	0.524	0.045	0	0	0.526
CD3D	GZMK	9606.ENSP00000300692	9606.ENSP00000231009	0	0	0	0	0.779	0.067	0	0	0.785
CD3D	SIT1	9606.ENSP00000300692	9606.ENSP00000259608	0	0	0	0	0.404	0	0	0	0.404
CD3D	GZMA	9606.ENSP00000300692	9606.ENSP00000274306	0	0	0	0	0.786	0.067	0	0	0.792
CD3D	CD96	9606.ENSP00000300692	9606.ENSP00000283285	0	0	0	0	0.513	0	0	0	0.513
CD3D	TRAT1	9606.ENSP00000300692	9606.ENSP00000295756	0	0	0	0	0.646	0	0.900	0	0.963
CD3D	THEMIS	9606.ENSP00000300692	9606.ENSP00000487358	0	0	0	0	0.464	0	0	0	0.464
CD3D	TFRC	9606.ENSP00000300692	9606.ENSP00000376197	0	0	0	0	0.049	0.062	0.400	0	0.418
CD3D	GPR171	9606.ENSP00000300692	9606.ENSP00000308479	0	0	0	0	0.468	0	0	0	0.468
CD3D	HLA-DQB2	9606.ENSP00000300692	9606.ENSP00000396330	0	0	0	0	0.153	0.084	0.500	0	0.578
CD3D	CD52	9606.ENSP00000300692	9606.ENSP00000363330	0	0	0	0	0.500	0	0	0	0.500
CD3D	CD48	9606.ENSP00000300692	9606.ENSP00000484431	0	0	0	0	0.479	0.129	0	0	0.527
CD3D	IL2RG	9606.ENSP00000300692	9606.ENSP00000363318	0	0	0	0	0.416	0.045	0	0	0.418
CD3D	HLA-DQA1	9606.ENSP00000300692	9606.ENSP00000339398	0	0	0	0	0.110	0	0.500	0	0.536
CD3D	HLA-DQA2	9606.ENSP00000300692	9606.ENSP00000364076	0	0	0	0	0.086	0	0.500	0	0.523
CD3D	HLA-DPA1	9606.ENSP00000300692	9606.ENSP00000393566	0	0	0	0	0.139	0	0.500	0	0.551
CD3D	ICOS	9606.ENSP00000300692	9606.ENSP00000319476	0	0	0	0	0.662	0	0	0	0.662
CD3D	IL7R	9606.ENSP00000300692	9606.ENSP00000306157	0	0	0	0	0.453	0	0.400	0	0.657
CD3D	HLA-DRA	9606.ENSP00000300692	9606.ENSP00000378786	0	0	0	0	0.137	0	0.500	0	0.550
CD3D	PTPRC	9606.ENSP00000300692	9606.ENSP00000411355	0	0	0	0	0.355	0.050	0.400	0	0.600
CD3D	ITK	9606.ENSP00000300692	9606.ENSP00000398655	0	0	0	0	0.790	0.108	0.500	0	0.898
CD3D	CD8A	9606.ENSP00000300692	9606.ENSP00000386559	0	0	0	0	0.661	0.322	0.900	0	0.975
CD3D	CD3G	9606.ENSP00000300692	9606.ENSP00000431445	0	0	0	0.890	0.978	0.900	0.900	0	0.999
CD3G	CD4	9606.ENSP00000431445	9606.ENSP00000011653	0	0	0	0	0.137	0	0.900	0	0.910
CD3G	KLRB1	9606.ENSP00000431445	9606.ENSP00000229402	0	0	0	0	0.401	0	0	0	0.401
CD3G	GZMK	9606.ENSP00000431445	9606.ENSP00000231009	0	0	0	0	0.532	0	0	0	0.532
CD3G	FCGR2A	9606.ENSP00000431445	9606.ENSP00000271450	0	0	0	0	0.067	0	0.400	0	0.416
CD3G	GZMA	9606.ENSP00000431445	9606.ENSP00000274306	0	0	0	0	0.535	0	0	0	0.535
CD3G	CD96	9606.ENSP00000431445	9606.ENSP00000283285	0	0	0	0	0.517	0	0	0	0.517
CD3G	TRAT1	9606.ENSP00000431445	9606.ENSP00000295756	0	0	0	0	0.585	0	0.900	0	0.956
CD3G	IL7R	9606.ENSP00000431445	9606.ENSP00000306157	0	0	0	0	0.353	0	0.400	0	0.595
CD3G	ICOS	9606.ENSP00000431445	9606.ENSP00000319476	0	0	0	0	0.537	0	0	0	0.537
CD3G	HLA-DQA1	9606.ENSP00000431445	9606.ENSP00000339398	0	0	0	0	0.107	0	0.500	0	0.534
CD3G	FCGR3A	9606.ENSP00000431445	9606.ENSP00000356946	0	0	0	0	0.078	0	0.800	0	0.807
CD3G	FCGR1A	9606.ENSP00000431445	9606.ENSP00000358165	0	0	0	0	0.056	0	0.800	0	0.803
CD3G	HLA-DQA2	9606.ENSP00000431445	9606.ENSP00000364076	0	0	0	0	0.063	0	0.500	0	0.511
CD3G	TFRC	9606.ENSP00000431445	9606.ENSP00000376197	0	0	0	0	0	0	0.400	0	0.400
CD3G	HLA-DRA	9606.ENSP00000431445	9606.ENSP00000378786	0	0	0	0	0.124	0	0.500	0	0.543
CD3G	CD8A	9606.ENSP00000431445	9606.ENSP00000386559	0	0	0	0	0.643	0	0.900	0	0.962
CD3G	HLA-DPA1	9606.ENSP00000431445	9606.ENSP00000393566	0	0	0	0	0.108	0	0.500	0	0.535
CD3G	HLA-DQB2	9606.ENSP00000431445	9606.ENSP00000396330	0	0	0	0	0.122	0	0.500	0	0.542
CD3G	ITK	9606.ENSP00000431445	9606.ENSP00000398655	0	0	0	0	0.681	0	0.500	0	0.834
CD3G	PTPRC	9606.ENSP00000431445	9606.ENSP00000411355	0	0	0	0	0.390	0	0.400	0	0.618
CD3G	THEMIS	9606.ENSP00000431445	9606.ENSP00000487358	0	0	0	0	0.420	0	0	0	0.420
CD4	HLA-DQB2	9606.ENSP00000011653	9606.ENSP00000396330	0	0	0	0	0.139	0.087	0.500	0	0.572
CD4	TFRC	9606.ENSP00000011653	9606.ENSP00000376197	0	0	0	0	0.055	0.096	0.400	0	0.442
CD4	IGLL5	9606.ENSP00000011653	9606.ENSP00000431254	0	0	0	0	0.129	0.800	0	0	0.818
CD4	ITK	9606.ENSP00000011653	9606.ENSP00000398655	0	0	0	0	0.272	0.081	0.500	0	0.636
CD4	HLA-DOB	9606.ENSP00000011653	9606.ENSP00000496848	0	0	0	0	0.148	0.087	0.900	0	0.915
CD4	TRAT1	9606.ENSP00000011653	9606.ENSP00000295756	0	0	0	0	0.146	0	0.900	0	0.910
CD4	IL7R	9606.ENSP00000011653	9606.ENSP00000306157	0	0	0	0	0.182	0	0.400	0	0.488
CD4	HLA-DQA2	9606.ENSP00000011653	9606.ENSP00000364076	0	0	0	0	0.074	0	0.900	0	0.903
CD4	HLA-DPA1	9606.ENSP00000011653	9606.ENSP00000393566	0	0	0	0	0.155	0	0.900	0	0.911
CD4	PTPRC	9606.ENSP00000011653	9606.ENSP00000411355	0	0	0	0	0.276	0.341	0.400	0	0.689
CD4	HLA-DQA1	9606.ENSP00000011653	9606.ENSP00000339398	0	0	0	0	0.086	0	0.900	0	0.904
CD4	HLA-DRA	9606.ENSP00000011653	9606.ENSP00000378786	0	0	0	0	0.151	0.904	0.900	0	0.991
CD4	CD8A	9606.ENSP00000011653	9606.ENSP00000386559	0	0	0	0	0.130	0.098	0.900	0	0.914
CD4	CXCR4	9606.ENSP00000011653	9606.ENSP00000386884	0	0	0	0	0.083	0.535	0	0	0.555
CD44	LAMA5	9606.ENSP00000398632	9606.ENSP00000252999	0	0	0	0	0.044	0	0.900	0	0.900
CD44	MMP7	9606.ENSP00000398632	9606.ENSP00000260227	0	0	0	0	0.093	0.292	0.500	0	0.650
CD44	LEF1	9606.ENSP00000398632	9606.ENSP00000265165	0	0	0	0	0.104	0.422	0	0	0.460
CD44	SELE	9606.ENSP00000398632	9606.ENSP00000331736	0	0	0	0	0.067	0.304	0.500	0	0.647
CD44	LAMC3	9606.ENSP00000398632	9606.ENSP00000354360	0	0	0	0	0	0	0.900	0	0.900
CD44	COL2A1	9606.ENSP00000398632	9606.ENSP00000369889	0	0	0	0	0	0	0.900	0	0.900
CD44	HMMR	9606.ENSP00000398632	9606.ENSP00000377492	0	0	0	0	0	0	0.500	0	0.499
CD44	SPP1	9606.ENSP00000398632	9606.ENSP00000378517	0	0	0	0	0.143	0.369	0.900	0	0.941
CD44	COL9A3	9606.ENSP00000398632	9606.ENSP00000496793	0	0	0	0	0	0	0.900	0	0.900
CD48	KLRB1	9606.ENSP00000484431	9606.ENSP00000229402	0	0	0	0	0.433	0.047	0	0	0.437
CD48	GZMK	9606.ENSP00000484431	9606.ENSP00000231009	0	0	0	0	0.435	0.046	0	0	0.438
CD48	CYTIP	9606.ENSP00000484431	9606.ENSP00000264192	0	0	0	0	0.781	0.045	0	0	0.782
CD48	GPR65	9606.ENSP00000484431	9606.ENSP00000267549	0	0	0	0	0.531	0	0	0	0.531
CD48	GZMA	9606.ENSP00000484431	9606.ENSP00000274306	0	0	0	0	0.441	0.046	0	0	0.444
CD48	TLR1	9606.ENSP00000484431	9606.ENSP00000354932	0	0	0	0	0.364	0.095	0	0	0.400
CD48	CD52	9606.ENSP00000484431	9606.ENSP00000363330	0	0	0	0	0.749	0	0	0	0.749
CD48	LCP1	9606.ENSP00000484431	9606.ENSP00000381581	0	0	0	0	0.397	0.075	0	0	0.418
CD48	PTPRC	9606.ENSP00000484431	9606.ENSP00000411355	0	0	0	0	0.527	0.050	0	0	0.531
CD48	SLAMF1	9606.ENSP00000484431	9606.ENSP00000438406	0	0	0	0.611	0.497	0	0	0	0.497
CD48	CD53	9606.ENSP00000484431	9606.ENSP00000497382	0	0	0	0	0.736	0	0	0	0.736
CD52	CD69	9606.ENSP00000363330	9606.ENSP00000228434	0	0	0	0	0.402	0	0	0	0.402
CD52	KLRB1	9606.ENSP00000363330	9606.ENSP00000229402	0	0	0	0	0.435	0	0	0	0.435
CD52	GZMK	9606.ENSP00000363330	9606.ENSP00000231009	0	0	0	0	0.439	0	0	0	0.439
CD52	CYTIP	9606.ENSP00000363330	9606.ENSP00000264192	0	0	0	0	0.466	0	0	0	0.466
CD52	GZMA	9606.ENSP00000363330	9606.ENSP00000274306	0	0	0	0	0.451	0	0	0	0.451
CD52	HLA-DPA1	9606.ENSP00000363330	9606.ENSP00000393566	0	0	0	0	0.405	0	0	0	0.405
CD52	PTPRC	9606.ENSP00000363330	9606.ENSP00000411355	0	0	0	0	0.490	0	0	0	0.490
CD52	CD53	9606.ENSP00000363330	9606.ENSP00000497382	0	0	0	0	0.559	0	0	0	0.559
CD53	CYTIP	9606.ENSP00000497382	9606.ENSP00000264192	0	0	0	0	0.652	0	0	0	0.652
CD53	SAMSN1	9606.ENSP00000497382	9606.ENSP00000285670	0	0	0	0	0.511	0	0	0	0.511
CD53	CD86	9606.ENSP00000497382	9606.ENSP00000332049	0	0	0	0	0.466	0	0	0	0.466
CD53	IL2RG	9606.ENSP00000497382	9606.ENSP00000363318	0	0	0	0	0.439	0	0	0	0.439
CD53	LCP1	9606.ENSP00000497382	9606.ENSP00000381581	0	0	0	0	0.659	0	0	0	0.659
CD53	PTPRC	9606.ENSP00000497382	9606.ENSP00000411355	0	0	0	0	0.724	0.053	0	0	0.727
CD69	CYTIP	9606.ENSP00000228434	9606.ENSP00000264192	0	0	0	0	0.440	0.045	0	0	0.442
CD69	PALM3	9606.ENSP00000228434	9606.ENSP00000344996	0	0	0	0	0	0.478	0	0	0.478
CD69	SAMSN1	9606.ENSP00000228434	9606.ENSP00000285670	0	0	0	0	0.487	0	0	0	0.487
CD69	GPR183	9606.ENSP00000228434	9606.ENSP00000365596	0	0	0	0	0.463	0	0	0	0.463
CD69	ICOS	9606.ENSP00000228434	9606.ENSP00000319476	0	0	0	0	0.414	0	0	0	0.414
CD69	RGS1	9606.ENSP00000228434	9606.ENSP00000356429	0	0	0	0	0.767	0	0	0	0.767
CD79A	TNFRSF17	9606.ENSP00000221972	9606.ENSP00000053243	0	0	0	0	0.429	0	0	0	0.428
CD79A	STAP1	9606.ENSP00000221972	9606.ENSP00000265404	0	0	0	0	0.439	0	0	0	0.439
CD79A	PNOC	9606.ENSP00000221972	9606.ENSP00000301908	0	0	0	0	0.470	0	0	0	0.470
CD79A	SIRPD	9606.ENSP00000221972	9606.ENSP00000371036	0	0	0	0	0.098	0.478	0	0	0.509
CD79A	FCRL1	9606.ENSP00000221972	9606.ENSP00000357158	0	0	0	0	0.350	0.179	0	0	0.444
CD79A	FCRL2	9606.ENSP00000221972	9606.ENSP00000355157	0	0	0	0	0.436	0.179	0	0	0.517
CD79A	SIRPG	9606.ENSP00000221972	9606.ENSP00000305529	0	0	0	0	0.152	0.478	0	0	0.538
CD79A	HLA-DOB	9606.ENSP00000221972	9606.ENSP00000496848	0	0	0	0	0.557	0	0	0	0.557
CD79A	SPIB	9606.ENSP00000221972	9606.ENSP00000471921	0	0	0	0	0.439	0	0	0	0.439
CD79A	FCRL5	9606.ENSP00000221972	9606.ENSP00000354691	0	0	0	0	0.433	0.179	0	0	0.514
CD79A	TCL1A	9606.ENSP00000221972	9606.ENSP00000451506	0	0	0	0	0.500	0	0	0	0.499
CD79A	MZB1	9606.ENSP00000221972	9606.ENSP00000303920	0	0	0	0	0.536	0	0	0	0.536
CD79A	FCRLA	9606.ENSP00000221972	9606.ENSP00000356936	0	0	0	0	0.660	0	0	0	0.660
CD79A	PTPRC	9606.ENSP00000221972	9606.ENSP00000411355	0	0	0	0	0.208	0.292	0	0	0.415
CD79A	POU2AF1	9606.ENSP00000221972	9606.ENSP00000376786	0	0	0	0	0.780	0	0	0	0.780
CD79A	VPREB3	9606.ENSP00000221972	9606.ENSP00000248948	0	0	0	0	0.789	0.179	0	0	0.819
CD79A	MS4A1	9606.ENSP00000221972	9606.ENSP00000433277	0	0	0	0	0.806	0	0	0	0.806
CD79A	PAX5	9606.ENSP00000221972	9606.ENSP00000350844	0	0	0	0	0.444	0	0	0	0.444
CD79A	IGLL5	9606.ENSP00000221972	9606.ENSP00000431254	0	0	0	0	0.353	0.507	0.540	0	0.840
CD80	IL10	9606.ENSP00000264246	9606.ENSP00000412237	0	0	0	0	0.182	0	0.400	0	0.488
CD80	CTLA4	9606.ENSP00000264246	9606.ENSP00000497102	0	0	0	0	0.123	0.977	0.900	0	0.997
CD80	CD86	9606.ENSP00000264246	9606.ENSP00000332049	0	0	0	0.618	0.262	0.393	0.900	0	0.951
CD83	TNF	9606.ENSP00000368450	9606.ENSP00000398698	0	0	0	0	0.459	0	0	0	0.459
CD86	TLR8	9606.ENSP00000332049	9606.ENSP00000312082	0	0	0	0	0.401	0	0	0	0.401
CD86	IL10	9606.ENSP00000332049	9606.ENSP00000412237	0	0	0	0	0.207	0	0.400	0	0.504
CD86	CTLA4	9606.ENSP00000332049	9606.ENSP00000497102	0	0	0	0	0.124	0.971	0.900	0	0.997
CD8A	GZMB	9606.ENSP00000386559	9606.ENSP00000216341	0	0	0	0	0.466	0	0	0	0.466
CD8A	KLRB1	9606.ENSP00000386559	9606.ENSP00000229402	0	0	0	0	0.486	0	0	0	0.486
CD8A	GZMK	9606.ENSP00000386559	9606.ENSP00000231009	0	0	0	0	0.787	0	0	0	0.787
CD8A	GZMA	9606.ENSP00000386559	9606.ENSP00000274306	0	0	0	0	0.793	0	0	0	0.793
CD8A	TRAT1	9606.ENSP00000386559	9606.ENSP00000295756	0	0	0	0	0.298	0	0.900	0	0.926
CD8A	CST7	9606.ENSP00000386559	9606.ENSP00000420384	0	0	0	0	0.427	0	0	0	0.426
CD8A	THEMIS	9606.ENSP00000386559	9606.ENSP00000487358	0	0	0	0	0.506	0	0	0	0.506
CD8A	ITK	9606.ENSP00000386559	9606.ENSP00000398655	0	0	0	0	0.487	0.045	0	0	0.489
CD8A	CXCR6	9606.ENSP00000386559	9606.ENSP00000395704	0	0	0	0	0.456	0	0	0	0.456
CD8A	EOMES	9606.ENSP00000386559	9606.ENSP00000388620	0	0	0	0	0.514	0	0	0	0.514
CD8A	PTPRC	9606.ENSP00000386559	9606.ENSP00000411355	0	0	0	0	0.246	0.322	0	0	0.467
CD96	GZMK	9606.ENSP00000283285	9606.ENSP00000231009	0	0	0	0	0.453	0	0	0	0.453
CD96	GZMA	9606.ENSP00000283285	9606.ENSP00000274306	0	0	0	0	0.441	0	0	0	0.441
CD96	GPR171	9606.ENSP00000283285	9606.ENSP00000308479	0	0	0	0	0.418	0	0	0	0.418
CD96	TRAT1	9606.ENSP00000283285	9606.ENSP00000295756	0	0	0	0	0.477	0	0	0	0.477
CD96	ICOS	9606.ENSP00000283285	9606.ENSP00000319476	0	0	0	0	0.475	0	0	0	0.475
CD96	ITK	9606.ENSP00000283285	9606.ENSP00000398655	0	0	0	0	0.657	0	0	0	0.657
CDC25C	CDC6	9606.ENSP00000321656	9606.ENSP00000209728	0	0	0	0	0.386	0.099	0	0	0.423
CDC25C	OIP5	9606.ENSP00000321656	9606.ENSP00000220514	0	0	0	0	0.501	0	0	0	0.501
CDC25C	MND1	9606.ENSP00000321656	9606.ENSP00000240488	0	0	0	0	0.437	0	0	0	0.437
CDC25C	DLGAP5	9606.ENSP00000321656	9606.ENSP00000247191	0	0	0	0	0.793	0	0	0	0.793
CDC25C	NCAPG	9606.ENSP00000321656	9606.ENSP00000251496	0	0	0	0	0.480	0	0	0	0.480
CDC25C	NDC80	9606.ENSP00000321656	9606.ENSP00000261597	0	0	0	0	0.456	0	0	0	0.456
CDC25C	KIF18A	9606.ENSP00000321656	9606.ENSP00000263181	0	0	0	0	0.523	0.106	0	0	0.555
CDC25C	NEIL3	9606.ENSP00000321656	9606.ENSP00000264596	0	0	0	0	0.440	0	0	0	0.440
CDC25C	DEPDC1B	9606.ENSP00000321656	9606.ENSP00000265036	0	0	0	0	0.450	0	0	0	0.450
CDC25C	CDCA5	9606.ENSP00000321656	9606.ENSP00000275517	0	0	0	0	0.442	0	0	0	0.442
CDC25C	SPC25	9606.ENSP00000321656	9606.ENSP00000282074	0	0	0	0	0.463	0	0	0	0.463
CDC25C	MELK	9606.ENSP00000321656	9606.ENSP00000298048	0	0	0	0	0.650	0.103	0	0	0.673
CDC25C	CKAP2L	9606.ENSP00000321656	9606.ENSP00000305204	0	0	0	0	0.654	0	0	0	0.654
CDC25C	SKA3	9606.ENSP00000321656	9606.ENSP00000319417	0	0	0	0	0.513	0	0	0	0.513
CDC25C	DTL	9606.ENSP00000321656	9606.ENSP00000355958	0	0	0	0	0.425	0	0	0	0.425
CDC25C	ERCC6L	9606.ENSP00000321656	9606.ENSP00000334675	0	0	0	0	0.421	0.067	0	0	0.437
CDC25C	MKI67	9606.ENSP00000321656	9606.ENSP00000357643	0	0	0	0	0.456	0	0	0	0.456
CDC25C	KIF15	9606.ENSP00000321656	9606.ENSP00000324020	0	0	0	0	0.497	0	0	0	0.497
CDC25C	CEP55	9606.ENSP00000321656	9606.ENSP00000360540	0	0	0	0	0.471	0	0	0	0.471
CDC25C	EXO1	9606.ENSP00000321656	9606.ENSP00000355506	0	0	0	0	0.480	0	0	0	0.480
CDC25C	CDCA3	9606.ENSP00000321656	9606.ENSP00000442068	0	0	0	0	0.520	0	0	0	0.520
CDC25C	RRM2	9606.ENSP00000321656	9606.ENSP00000353770	0	0	0	0	0.409	0	0	0	0.409
CDC25C	PBK	9606.ENSP00000321656	9606.ENSP00000428489	0	0	0	0	0.557	0.088	0	0	0.579
CDC25C	NUSAP1	9606.ENSP00000321656	9606.ENSP00000499238	0	0	0	0	0.523	0	0	0	0.523
CDC25C	CDCA2	9606.ENSP00000321656	9606.ENSP00000328228	0	0	0	0	0.554	0	0	0	0.554
CDC25C	HMMR	9606.ENSP00000321656	9606.ENSP00000377492	0	0	0	0	0.654	0	0	0	0.654
CDC25C	CDKN3	9606.ENSP00000321656	9606.ENSP00000335357	0	0	0	0	0.530	0.146	0	0	0.582
CDC25C	TTK	9606.ENSP00000321656	9606.ENSP00000358813	0	0	0	0	0.665	0	0	0	0.665
CDC25C	TOP2A	9606.ENSP00000321656	9606.ENSP00000411532	0	0	0	0	0.495	0.071	0	0	0.510
CDC25C	KIF4A	9606.ENSP00000321656	9606.ENSP00000363524	0	0	0	0	0.648	0	0	0	0.648
CDC25C	DEPDC1	9606.ENSP00000321656	9606.ENSP00000412292	0	0	0	0	0.770	0	0	0	0.770
CDC25C	NEK2	9606.ENSP00000321656	9606.ENSP00000355966	0	0	0	0	0.652	0	0	0	0.652
CDC25C	CENPA	9606.ENSP00000321656	9606.ENSP00000336868	0	0	0	0	0.771	0	0	0	0.771
CDC25C	KIF20A	9606.ENSP00000321656	9606.ENSP00000378356	0	0	0	0	0.786	0	0	0	0.786
CDC25C	HJURP	9606.ENSP00000321656	9606.ENSP00000414109	0	0	0	0	0.774	0	0	0	0.774
CDC25C	KIF2C	9606.ENSP00000321656	9606.ENSP00000361298	0	0	0	0	0.790	0	0	0	0.790
CDC25C	CDK1	9606.ENSP00000321656	9606.ENSP00000378699	0	0	0	0	0.775	0.714	0.900	0	0.993
CDC6	NEIL3	9606.ENSP00000209728	9606.ENSP00000264596	0	0	0	0	0.404	0	0	0	0.404
CDC6	MND1	9606.ENSP00000209728	9606.ENSP00000240488	0	0	0	0	0.440	0	0	0	0.440
CDC6	SPC25	9606.ENSP00000209728	9606.ENSP00000282074	0	0	0	0	0.471	0	0	0	0.471
CDC6	ERCC6L	9606.ENSP00000209728	9606.ENSP00000334675	0	0	0	0	0.374	0.091	0	0	0.406
CDC6	OIP5	9606.ENSP00000209728	9606.ENSP00000220514	0	0	0	0	0.422	0	0	0	0.422
CDC6	DEPDC1	9606.ENSP00000209728	9606.ENSP00000412292	0	0	0	0	0.452	0	0	0	0.452
CDC6	SKA3	9606.ENSP00000209728	9606.ENSP00000319417	0	0	0	0	0.465	0	0	0	0.465
CDC6	HJURP	9606.ENSP00000209728	9606.ENSP00000414109	0	0	0	0	0.422	0	0	0	0.422
CDC6	KIF4A	9606.ENSP00000209728	9606.ENSP00000363524	0	0	0	0	0.427	0	0	0	0.427
CDC6	SHCBP1	9606.ENSP00000209728	9606.ENSP00000306473	0	0	0	0	0.496	0	0	0	0.496
CDC6	KIF18A	9606.ENSP00000209728	9606.ENSP00000263181	0	0	0	0	0.402	0	0	0	0.402
CDC6	HMMR	9606.ENSP00000209728	9606.ENSP00000377492	0	0	0	0	0.430	0	0	0	0.430
CDC6	KIF20A	9606.ENSP00000209728	9606.ENSP00000378356	0	0	0	0	0.464	0	0	0	0.464
CDC6	CNTD2	9606.ENSP00000209728	9606.ENSP00000396755	0	0	0	0	0.226	0.423	0	0	0.534
CDC6	NDC80	9606.ENSP00000209728	9606.ENSP00000261597	0	0	0	0	0.517	0	0	0	0.517
CDC6	KIF15	9606.ENSP00000209728	9606.ENSP00000324020	0	0	0	0	0.498	0	0	0	0.498
CDC6	CEP55	9606.ENSP00000209728	9606.ENSP00000360540	0	0	0	0	0.476	0	0	0	0.476
CDC6	CENPA	9606.ENSP00000209728	9606.ENSP00000336868	0	0	0	0	0.346	0.131	0	0	0.408
CDC6	NEK2	9606.ENSP00000209728	9606.ENSP00000355966	0	0	0	0	0.446	0	0	0	0.446
CDC6	ESCO2	9606.ENSP00000209728	9606.ENSP00000306999	0	0	0	0	0.520	0.079	0	0	0.539
CDC6	NCAPG	9606.ENSP00000209728	9606.ENSP00000251496	0	0	0	0	0.477	0	0	0	0.477
CDC6	MKI67	9606.ENSP00000209728	9606.ENSP00000357643	0	0	0	0	0.472	0	0	0	0.472
CDC6	CDKN3	9606.ENSP00000209728	9606.ENSP00000335357	0	0	0	0	0.355	0.278	0	0	0.515
CDC6	CDCA5	9606.ENSP00000209728	9606.ENSP00000275517	0	0	0	0	0.541	0	0	0	0.541
CDC6	KIF2C	9606.ENSP00000209728	9606.ENSP00000361298	0	0	0	0	0.510	0	0	0	0.510
CDC6	MELK	9606.ENSP00000209728	9606.ENSP00000298048	0	0	0	0	0.626	0	0	0	0.626
CDC6	PBK	9606.ENSP00000209728	9606.ENSP00000428489	0	0	0	0	0.601	0.092	0	0	0.622
CDC6	E2F5	9606.ENSP00000209728	9606.ENSP00000398124	0	0	0	0	0.089	0	0.500	0	0.525
CDC6	NUSAP1	9606.ENSP00000209728	9606.ENSP00000499238	0	0	0	0	0.599	0	0	0	0.599
CDC6	TOP2A	9606.ENSP00000209728	9606.ENSP00000411532	0	0	0	0	0.484	0.162	0	0	0.549
CDC6	TTK	9606.ENSP00000209728	9606.ENSP00000358813	0	0	0	0	0.643	0	0	0	0.643
CDC6	DLGAP5	9606.ENSP00000209728	9606.ENSP00000247191	0	0	0	0	0.765	0	0	0	0.765
CDC6	RRM2	9606.ENSP00000209728	9606.ENSP00000353770	0	0	0	0	0.745	0	0	0	0.745
CDC6	E2F8	9606.ENSP00000209728	9606.ENSP00000250024	0	0	0	0	0.493	0	0	0	0.493
CDC6	CDK1	9606.ENSP00000209728	9606.ENSP00000378699	0	0	0	0	0.550	0.732	0	0	0.874
CDC6	DTL	9606.ENSP00000209728	9606.ENSP00000355958	0	0	0	0	0.903	0	0	0	0.903
CDC6	EXO1	9606.ENSP00000209728	9606.ENSP00000355506	0	0	0	0	0.929	0	0	0	0.929
CDCA2	OIP5	9606.ENSP00000328228	9606.ENSP00000220514	0	0	0	0	0.457	0	0	0	0.457
CDCA2	MND1	9606.ENSP00000328228	9606.ENSP00000240488	0	0	0	0	0.498	0	0	0	0.498
CDCA2	DLGAP5	9606.ENSP00000328228	9606.ENSP00000247191	0	0	0	0	0.817	0	0	0	0.817
CDCA2	NCAPG	9606.ENSP00000328228	9606.ENSP00000251496	0	0	0	0	0.794	0	0	0	0.794
CDCA2	NDC80	9606.ENSP00000328228	9606.ENSP00000261597	0	0	0	0	0.534	0	0	0	0.534
CDCA2	KIF18A	9606.ENSP00000328228	9606.ENSP00000263181	0	0	0	0	0.513	0	0	0	0.513
CDCA2	DEPDC1B	9606.ENSP00000328228	9606.ENSP00000265036	0	0	0	0	0.674	0	0	0	0.674
CDCA2	CDCA5	9606.ENSP00000328228	9606.ENSP00000275517	0	0	0	0	0.689	0	0	0	0.689
CDCA2	SPC25	9606.ENSP00000328228	9606.ENSP00000282074	0	0	0	0	0.488	0	0	0	0.488
CDCA2	MELK	9606.ENSP00000328228	9606.ENSP00000298048	0	0	0	0	0.566	0	0	0	0.566
CDCA2	CKAP2L	9606.ENSP00000328228	9606.ENSP00000305204	0	0	0	0	0.779	0	0	0	0.779
CDCA2	ESCO2	9606.ENSP00000328228	9606.ENSP00000306999	0	0	0	0	0.554	0	0	0	0.554
CDCA2	SKA3	9606.ENSP00000328228	9606.ENSP00000319417	0	0	0	0	0.821	0	0	0	0.821
CDCA2	E2F7	9606.ENSP00000328228	9606.ENSP00000323246	0	0	0	0	0.432	0	0	0	0.432
